"stat" "pval" "FDR" "sign" "logHR" "GSE29013_P" "GSE29013_HR" "GSE30219_P" "GSE30219_HR" "GSE31210_P" "GSE31210_HR" "GSE50081_P" "GSE50081_HR" "GSE37745_P" "GSE37745_HR"
"CD200R1" 0.384001990209254 0.384001990209254 0.761456076976715 "+" 0.0539409080664054 0.762205159127908 0.222628007146166 0.367608798957128 0.175985470627329 0.585276220453553 -0.0761257467846609 0.0447465939728684 0.391000615067224 0.248747610499894 -0.218190408752787
"CD207" 0.652361995715309 0.652361995715309 1 "-" -0.136441724713974 0.370563393934173 -0.523881876611718 0.505857670978382 -0.0861568433291021 0.390763875523017 0.0132630294827211 0.182258400022091 -0.3172487795312 0.348285093180969 -0.1696661478031
"CD209" 0.139577241362229 0.139577241362229 0.454947735061979 "-" -2.43713242569638e-13 0.20058453424952 -0.88805082152447 0.0705287382088269 0.312349624412636 0.463267221795676 -0.0959520363486041 0.0449959657217256 0.462451283573994 0.509882078190641 -0.122313035209517
"CD22" 0.473183048324001 0.473183048324001 0.849433757600263 "-" -0.0547015163831406 0.820478014685145 -0.133424576885583 0.601268525586697 0.0866092777823124 0.0868083880672634 -0.195201447056563 0.313813176414541 0.18978717165797 0.471870736650069 -0.139105334666327
"CD226" 1 1 1 "-" -2.43713242569638e-13 0.374378869956054 -0.462508309784461 0.677608581899175 0.0851828504129911 0.684496871700056 0.0751063257150518 0.751837185298867 0.0560667952253441 0.511310278082148 -0.11630100603878
"CD24" 0.0232010333608729 0.0232010333608729 0.187576019778727 "-" -0.0667338721633951 0.181690752130112 -0.938849820280836 0.315436433459356 -0.164891419139316 0.144516143158896 0.161806947181147 0.0198701343602093 -0.50250923619563 0.0964076703857814 0.293644580635698
"CD244" 0.0500680316295082 0.0500680316295082 0.270420569402794 "+" 2.43713242569638e-09 0.131179774110315 1.53135084090792 0.643636073388655 -0.144404077922246 0.226294530783935 -0.541487402231331 0.00327621721505772 0.604300212347297 0.825226410875475 -0.0411535801725571
"CD247" 1 1 1 "+" 2.43713242569638e-09 0.136563331386464 0.851987677492124 0.709057877992079 -0.0627292949265096 0.889369153051202 -0.0420575273488254 0.936316058913014 0.0173354969381478 0.462077836957485 -0.123626394362801
"CD248" 0.14690102105215 0.14690102105215 0.465716790432007 "-" -2.43713242569638e-13 0.455362897709377 -0.461059911496825 0.102363978580251 0.21811272886835 0.862551449877949 -0.0500894569165383 0.00454508336523661 0.61555242431438 0.871690227805207 -0.0304586247011669
"CD27" 0.187267486266068 0.187267486266068 0.528648729851311 "+" 2.43713242569638e-09 0.122140993156652 1.2128097217666 0.349297431738732 -0.144148524624969 0.899822990597055 -0.00597766734572475 0.721544994174108 -0.0685034155189558 0.00391517432376154 -0.493497689300666
"CD274" 0.00134952573932642 0.00134952573932642 0.0490215986393696 "+" 0.254726879581009 0.0388065364326162 1.76968262377918 0.00170123560492009 0.610863217220244 0.531730630266551 0.149970940673974 0.0532380707149857 0.384173653165685 0.0424989281542445 -0.391359526810912
"CD276" 0.00469464367473497 0.00469464367473497 0.0889143892366029 "-" -2.43713242569638e-13 0.841130020683995 -0.138212705175958 0.0739212256381667 0.254237093873895 0.0282709600102074 0.16452983977792 0.0196912955365058 0.522439166633448 0.129428147481012 -0.284523304173993
"CD28" 1 1 1 "+" 0.0324506764554319 0.748059310732023 0.157927664437781 0.0992842269361965 0.19836417784947 0.840344350521514 -0.0207308936041292 0.719409231076076 0.0741867026730698 0.696018888971746 -0.0727228872628973
"CD2AP" 0.0489846028025466 0.0489846028025466 0.268755618240225 "-" -2.43713242569638e-13 0.553928474086086 -0.233184552937906 0.0246333457683728 0.289915823789832 0.144416482340799 0.0738996734736829 0.208856229979063 -0.273857041961999 0.144352511291387 0.220485987841656
"CD2BP2" 0.933417986976792 0.933417986976792 1 "+" 2.43713242569638e-09 0.302874347078551 0.862169859266938 0.231654953216885 -0.338209021366741 0.495986744835052 0.0732530158733414 0.252035808243537 -0.234852065051314 0.936970112326238 0.0135185523931299
"CD300A" 0.00208515161646039 0.00208515161646039 0.0612304011169354 "+" 0.333550812825736 0.0593152413947453 1.61120504160055 0.010910791712762 0.417603737422546 0.00718556020691661 0.248049143353945 0.127299009933676 0.41085068439039 0.974419963134765 -0.00576835549558006
"CD300C" 0.809174394624634 0.809174394624634 1 "-" -2.43713242569638e-13 0.529640476845054 -0.400989840835432 0.671869992019693 0.178368139330782 0.746663122656272 0.0679370504833752 0.0553297245965729 0.434966453577991 0.464020249144971 0.12874663459816
"CD300LB" 1 1 1 "-" -0.0614619362739555 0.865252348142244 -0.136629478680348 0.501416719872281 0.150446210716966 0.355542148895035 -0.235710303219713 0.625343938165844 0.0997221675963193 0.857173495770017 -0.031720582347732
"CD300LF" 0.332943273594369 0.332943273594369 0.708506104030757 "-" -2.43713242569638e-13 0.44146778445027 -0.452614948371104 0.406544026944762 0.254973068280056 0.545448193904202 0.113939507378819 0.0367742409071507 0.489713031456373 0.300332631033345 -0.197561780451827
"CD300LG" 0.0626424606092982 0.0626424606092982 0.300818405289414 "+" 2.43713242569638e-09 0.157858278558402 0.984994188253376 0.148882414477198 -0.268181417589116 0.0411217262257062 -9.65291880502997 0.123222278220774 0.333095088655732 0.714890475731337 -0.0731894253931925
"CD320" 0.0317203698903032 0.0317203698903032 0.217117903987562 "+" 2.43713242569638e-09 0.765242993582454 0.166026057682284 0.383981917646038 -0.101023899684804 0.0236824501707679 -0.363970652919286 0.023473354143971 -0.492259051312038 0.511228611545732 -0.108858809892539
"CD33" 0.483336826447199 0.483336826447199 0.858388280674134 "-" -0.0791982754455117 0.0642033006026045 -1.31870805198014 0.825819444362996 0.0666633878183519 0.539394432759571 -0.0874826893477048 0.249100655742622 0.268449613599469 0.175199779540413 -0.244216694768215
"CD34" 0.335733054783804 0.335733054783804 0.710507985953479 "+" 2.43713242569638e-09 0.383811673589053 0.696160904065795 0.125302231094551 -0.386383570480124 0.0876619749968519 -1.00547423794041 0.43857743274375 -0.161994169521208 0.907683563608662 -0.0193686449246254
"CD36" 0.46954133388991 0.46954133388991 0.846689729376561 "+" 2.43713242569638e-09 0.811191916764316 0.170571885039557 0.298165877457115 -0.329881701333731 0.409330160373738 -0.493174742553084 0.292212059175691 0.203236051044696 0.106014059081795 0.257372945786823
"CD37" 1 1 1 "-" -0.0318286713825377 0.608491673505655 -0.280604084019867 0.616402495209744 0.0803531777747542 0.306498566214224 -0.116961338809641 0.668050290565642 0.0896161557193959 0.931232984584466 -0.01537305820018
"CD38" 0.535121749083508 0.535121749083508 0.908352234836689 "+" 2.43713242569638e-09 0.305397029574788 0.688306308916107 0.269846944709518 -0.198069392596142 0.191656338548762 0.032619246757727 0.600799500278878 -0.105789468729689 0.319695402283883 -0.170043905860839
"CD3D" 1 1 1 "+" 0.0100240432709773 0.399864017271012 0.486947669562717 0.907789443284408 -0.0205799021957742 0.774814051120755 -0.0261408831679062 0.513612477797858 0.143643482832544 0.310932507256628 -0.183398304589491
"CD3E" 1 1 1 "-" -2.43713242569638e-13 0.596643150859462 -0.393610340076918 0.869776708244235 -0.0275605633368444 0.930054940443908 -0.0162591184141257 0.0672246405785562 0.387957651270323 0.875559680554286 -0.0299661154463094
"CD3G" 0.516505659268516 0.516505659268516 0.891650646220244 "+" 2.43713242569638e-09 0.530539811871767 0.317686226756837 0.55020090143975 -0.0699532620821818 0.923352714782789 -0.00750131171468394 0.317230953244927 0.197283657357661 0.017751192540642 -0.475158450416858
"CD4" 1 1 1 "-" -2.43713242569638e-13 0.0963409937446102 -0.784808453315435 0.395101184117681 0.147317934798705 0.865142813123386 0.022667275761416 0.354794018747958 0.209413235263131 0.826015860630079 -0.0379449735026185
"CD40" 0.0114451352941291 0.0114451352941291 0.136110578165601 "-" -2.43713242569638e-13 0.728684384503129 -0.186573645242815 0.684507922291238 0.0403091237046416 0.0215054319850608 0.278819154633328 0.0122293080611724 0.589407286714075 0.157386116527311 -0.289391672659919
"CD40LG" 0.102490825066322 0.102490825066322 0.387499187328806 "-" -0.251316966941572 0.954970611723552 -0.0377739932446983 0.178148681450777 -0.247769259448997 0.0620056119788724 -0.366041781255057 0.962504172249627 -0.00955525640786693 0.0330811737774059 -0.359654453269005
"CD44" 0.497537199099182 0.497537199099182 0.871868518774261 "+" 2.43713242569638e-09 0.482848383779126 0.484060617783348 0.271100413216855 -0.140036761352373 0.171297553841481 -0.14869161534268 0.683652926164358 0.110458433354397 0.214449787685743 -0.231672943855639
"CD46" 0.123395885404979 0.123395885404979 0.426754048557258 "+" 2.43713242569638e-09 0.878863972021656 0.0997279805626972 0.0163333468879764 -0.357517434111504 0.367204118883204 0.0777354958752139 0.0861387517140292 -0.378364108402736 0.590490977854721 -0.0919606890743257
"CD47" 0.117859076776349 0.117859076776349 0.416832585381321 "-" -2.43713242569638e-13 0.467632760896399 -0.389204372658912 0.204869770286355 0.246648311181222 0.00978063469852956 0.157036708676545 0.737751574333286 0.0692755303128613 0.626836779819509 -0.0940364946736336
"CD48" 1 1 1 "+" 0.0556934641971489 0.0653850157485148 1.88634073805473 0.975320968244263 0.00345914623883797 0.886581013713868 -0.0126570302517658 0.830165646605111 -0.0452261317531726 0.390662772918954 -0.153886731634224
"CD5" 0.930239719364045 0.930239719364045 1 "-" -0.117431120792844 0.0297246423453202 -1.34215217511943 0.703171833598903 -0.0512496619778758 0.368093094175997 -0.145154340381864 0.849680285008801 0.041415487318829 0.799271887409564 0.0449097851266027
"CD52" 1 1 1 "+" 2.43713242569638e-09 0.245928292268281 0.87902474924562 0.772048606999316 0.0596695212733008 0.321748997876358 -0.303603270723334 0.879341263737293 -0.0324789792472249 0.632233059802246 -0.0862293662457453
"CD53" 1 1 1 "-" -0.00300406369191337 0.586302914866301 -0.483003772838584 0.435246936755553 0.109379389262259 0.774907350727857 0.0333098236417998 0.67196358365837 0.108966860213511 0.344657987082855 -0.168851687277882
"CD55" 7.7379526009937e-05 7.7379526009937e-05 0.0135346883973033 "-" -0.448842861678155 0.0543599363704603 -1.6275522423806 0.00718285128436121 -0.182146217109717 0.000983397365441566 -0.562270231170678 0.168416907765346 -0.300752078721361 0.137888782552617 -0.264700194672933
"CD58" 1 1 1 "+" 0.0252811068473722 0.548886700752972 0.388183881358643 0.643959192082093 -0.0915341315209274 0.817233477721648 0.0377864747023838 0.94761783412204 -0.0140875933584324 0.847285714640328 0.0367511428555979
"CD59" 0.00199914549092242 0.00199914549092242 0.060130950397958 "-" -0.162296897687719 0.443922397879099 -0.409223675973645 0.235838525426805 -0.140892752533706 0.0506072092614296 0.170397188135714 0.0019327106886562 -0.591610148244866 0.0971370018125604 -0.304538686035377
"CD5L" 0.768456482585016 0.768456482585016 1 "+" 2.43713242569638e-09 0.579691740778453 0.474776158757574 0.0529166534623906 -0.684004593801869 0.810787387060052 -0.100458940911729 0.599064837202925 0.107253551996343 0.23870747823869 0.191392216017334
"CD6" 0.123587629570855 0.123587629570855 0.427141781583806 "-" -0.144096474432556 0.904057927305386 -0.0872908523349221 0.0495928019752412 -0.619419554029616 0.168191280989919 -0.181172458650379 0.201064664036162 0.278770925997377 0.240090255774367 -0.206612458569845
"CD63" 0.0142911308115363 0.0142911308115363 0.151177084526702 "-" -0.0523022757997651 0.321665549805213 -0.54163888878507 0.399409402521917 -0.133748348137481 0.0027833089399672 0.231047245188393 0.279431516164493 -0.214348034695993 0.194990560506577 -0.258473651509556
"CD69" 0.91635684390595 0.91635684390595 1 "-" -0.159960410305179 0.254833892891976 -0.582317247001701 0.298251932333389 0.176408039723292 0.370203434676659 -0.278806725924945 0.579122449945273 -0.110548407249346 0.479407762995084 -0.115966733036765
"CD7" 0.041267437857737 0.041267437857737 0.246776518025531 "-" -2.43713242569638e-13 0.891878768802531 -0.0827802312756685 0.040563633964812 0.303179504201017 0.216707707257634 -0.221144410035805 0.00949944000020188 0.554889227581638 0.934538047891713 -0.0154068372677177
"CD70" 0.0234597402754827 0.0234597402754827 0.188321926066255 "+" 0.000143992536051407 0.0292944890529068 5.28577852625919 0.198538115797212 0.185475931677339 0.0325107825530202 -0.832056330116948 0.183789169212649 0.281814542802703 0.366034113558528 -0.20756485466197
"CD72" 0.0303575022756434 0.0303575022756434 0.211541303522007 "+" 0.321155485549006 0.0591454713653604 1.92027272880335 0.108666886669415 0.262142960018609 0.304323546665311 0.0750222522601554 0.00871787066453659 0.638866331835158 0.756801037233116 0.0600175668451618
"CD74" 1 1 1 "+" 0.0265899517714871 0.637796058209928 0.319480460872817 0.887952322219825 -0.0143881778773481 0.517590108686181 0.0655682703523001 0.980753745002809 -0.00527455344450933 0.692856923337663 -0.0683712000183345
"CD79A" 0.533006772759593 0.533006772759593 0.906530625959675 "-" -0.125312796201548 0.960355376645605 -0.026471348840924 0.542174090229521 -0.0843690449003034 0.937713057862901 0.00440207609055376 0.632895866592382 -0.0931922723846347 0.00704938341009927 -0.501164965486333
"CD79B" 0.0661163727302533 0.0661163727302533 0.30955620307688 "+" 2.43713242569638e-09 0.848433324839254 0.128770801609687 0.622672112417559 -0.0519782398956523 0.371919618652002 -0.0528856489993777 0.629384794558942 -0.0979655180193638 0.000904232454737903 -0.599452846638431
"CD80" 0.0734185540224597 0.0734185540224597 0.327544045281237 "+" 0.0887601226430527 0.348006314052297 0.775722479348269 0.384555788492317 0.130882877483756 0.238094961850691 0.127181694965914 0.185020217364433 0.27909224597615 0.015970686124278 -0.44939798934644
"CD81" 0.0103396504821694 0.0103396504821694 0.129988793405523 "+" 2.43713242569638e-09 0.824742000463927 0.158466705023078 0.0300607694247767 -0.374233950682289 0.610617886799486 0.0666816998211986 0.039075222344139 -0.379447942907492 0.00729429417323236 -0.521027734025808
"CD82" 1 1 1 "+" 0.00584306943453046 0.249079055195397 0.707754242760647 0.696993465670496 0.0695258971827672 0.886656292957294 0.020598651707219 0.650655703822934 -0.0975785774129227 0.426300458838325 -0.151426628701174
"CD83" 1 1 1 "-" -0.0659068068766551 0.933477595496612 -0.0451887273791003 0.469445715313117 0.142708216826619 0.806045025658942 -0.0713426327037676 0.704197569345302 -0.0812722678390702 0.252453600941787 -0.209056893862983
"CD84" 0.49580867619955 0.49580867619955 0.870313763630423 "+" 0.158978199569902 0.308296756917519 0.712744892003278 0.426828880338197 0.116101897062345 0.491126770066463 0.0585927416682174 0.0592324822587108 0.455676892582216 0.569667208090411 -0.104815532379554
"CD86" 0.203523757719333 0.203523757719333 0.550900640743399 "+" 0.205975896107464 0.537937500225326 0.411708284267196 0.134335106136809 0.308883211776585 0.141188343456231 0.168768485416535 0.107644251676529 0.393100710122989 0.680145913200624 -0.0796379721990391
"CD8A" 0.392678158306616 0.392678158306616 0.770586434945832 "+" 0.0392666308088658 0.180106255127962 0.801877078116375 0.445648371279746 0.109809098919622 0.325203117819487 -0.158212248199921 0.128467064546026 0.32121304421951 0.388182184965987 -0.149897435755337
"CD8B" 0.65175388215257 0.65175388215257 1 "-" -2.43713242569638e-13 0.558445999743005 -0.536613595772004 0.349386047970147 0.243945836512669 0.659536557760385 -0.104851708591274 0.0387136177506522 0.472494642503947 0.884709245296644 -0.02594431698507
"CD9" 0.663304308919306 0.663304308919306 1 "-" -0.0677098693243775 0.793494717265397 -0.206577994590118 0.723138241585649 0.0312327650238684 0.425592871201107 0.086415038987421 0.0396351793881449 -0.445859779232943 0.927917089429293 0.0167121034897046
"CD93" 1 1 1 "-" -0.0918248337985888 0.746449033345128 -0.185847987801152 0.715957451751501 0.104061204019861 0.370691190785914 -0.18830320377895 0.92670604666157 -0.0207526897944207 0.53666441559944 -0.101746241982164
"CD96" 0.822944029586893 0.822944029586893 1 "+" 0.0068118353663502 0.166323003569047 1.27566766197309 0.602590031417269 -0.0747373268088922 0.777939396508305 -0.0242100398483128 0.548781876997964 0.120922616479106 0.0783255449748973 -0.357481762898865
"CD99" 0.00944079514178077 0.00944079514178077 0.125518391925868 "-" -2.43713242569638e-13 0.913454236547818 -0.0803336528104383 0.175189145183645 0.142110549491942 0.00812609683043598 0.360650594065354 0.087091235572362 0.370785241814163 0.141620615893235 -0.305107507081321
"CD99L2" 0.0139295580643247 0.0139295580643247 0.149336741086684 "-" -0.231687056424481 0.0366680011302931 -1.44505458510828 0.0881780871857961 -0.213092963894996 0.391328691310448 0.120135426182444 0.149095935407825 -0.356338305524888 0.014147758949792 -0.50395728697076
